angle,radius,action,value
10,45,2,0.000000
10,45,3,0.000000
10,46,0,0.000000
10,46,1,0.000000
10,46,2,0.000000
10,46,3,0.000000
10,47,0,0.000000
10,47,1,0.000000
10,47,2,0.000000
10,47,3,0.000000
10,48,0,0.000000
10,48,1,0.000000
10,48,2,0.000000
10,48,3,0.000000
10,49,0,0.000000
10,49,1,0.000000
10,49,2,0.000000
10,49,3,0.000000
10,50,0,0.000000
10,50,1,0.000000
10,50,2,0.000000
10,50,3,0.000000
10,51,0,0.000000
10,51,1,0.000000
10,51,2,0.000000
10,51,3,0.000000
10,52,0,0.000000
10,52,1,0.000000
10,52,2,0.000000
10,52,3,0.000000
10,53,0,0.000000
10,53,1,0.000000
10,53,2,0.000000
10,53,3,0.000000
10,54,0,0.000000
10,54,1,0.000000
10,54,2,0.000000
10,54,3,0.000000
10,55,0,0.000000
10,55,1,0.000000
10,55,2,0.000000
10,55,3,0.000000
10,56,0,0.000000
10,56,1,0.000000
10,56,2,0.000000
10,56,3,0.000000
10,57,0,0.000000
10,57,1,0.000000
10,57,2,0.000000
10,57,3,0.000000
10,58,0,0.000000
10,58,1,0.000000
10,58,2,0.000000
10,58,3,0.000000
10,59,0,0.000000
10,59,1,0.000000
10,59,2,0.000000
10,59,3,0.000000
10,60,0,0.000000
10,60,1,0.000000
10,60,2,0.000000
10,60,3,0.000000
10,61,0,0.000000
10,61,1,0.000000
10,61,2,0.000000
10,61,3,0.000000
10,62,0,0.000000
10,62,1,0.000000
10,62,2,0.000000
10,62,3,0.000000
10,63,0,0.000000
10,63,1,0.000000
10,63,2,0.000000
10,63,3,0.000000
10,64,0,0.000000
10,64,1,0.000000
10,64,2,0.000000
10,64,3,0.000000
10,65,0,0.000000
10,65,1,0.000000
10,65,2,0.000000
10,65,3,0.000000
10,66,0,0.000000
10,66,1,0.000000
10,66,2,0.000000
10,66,3,0.000000
10,67,0,0.000000
10,67,1,0.000000
10,67,2,0.000000
10,67,3,0.000000
10,68,0,0.000000
10,68,1,0.000000
10,68,2,0.000000
10,68,3,0.000000
10,69,0,0.000000
10,69,1,0.000000
10,69,2,0.000000
10,69,3,0.000000
10,70,0,0.000000
10,70,1,0.000000
10,70,2,0.000000
10,70,3,0.000000
10,71,0,0.000000
10,71,1,0.000000
10,71,2,0.000000
10,71,3,0.000000
10,72,0,0.000000
10,72,1,0.000000
10,72,2,0.000000
10,72,3,0.000000
10,73,0,0.000000
10,73,1,0.000000
10,73,2,0.000000
10,73,3,0.000000
10,74,0,0.000000
10,74,1,0.000000
10,74,2,0.000000
10,74,3,0.000000
10,75,0,0.000000
10,75,1,0.000000
10,75,2,0.000000
10,75,3,0.000000
10,76,0,0.000000
10,76,1,0.000000
10,76,2,0.000000
10,76,3,0.000000
10,77,0,0.000000
10,77,1,0.000000
10,77,2,0.000000
10,77,3,0.000000
10,78,0,0.000000
10,78,1,0.000000
10,78,2,0.000000
10,78,3,0.000000
10,79,0,0.000000
10,79,1,0.000000
10,79,2,0.000000
10,79,3,0.000000
10,80,0,0.000000
10,80,1,0.000000
10,80,2,0.000000
10,80,3,0.000000
10,81,0,0.000000
10,81,1,0.000000
10,81,2,0.000000
10,81,3,0.000000
10,82,0,0.000000
10,82,1,0.000000
10,82,2,0.000000
10,82,3,0.000000
10,83,0,0.000000
10,83,1,0.000000
10,83,2,0.000000
10,83,3,0.000000
10,84,0,0.000000
10,84,1,0.000000
10,84,2,0.000000
10,84,3,0.000000
10,85,0,0.000000
10,85,1,0.000000
10,85,2,0.000000
10,85,3,0.000000
10,86,0,0.000000
10,86,1,0.000000
10,86,2,0.000000
10,86,3,0.000000
10,87,0,0.000000
10,87,1,0.000000
10,87,2,0.000000
10,87,3,0.000000
10,88,0,0.000000
10,88,1,0.000000
10,88,2,0.000000
10,88,3,0.000000
10,89,0,0.000000
10,89,1,0.000000
10,89,2,0.000000
10,89,3,0.000000
10,90,0,0.000000
10,90,1,0.000000
10,90,2,0.000000
10,90,3,0.000000
10,91,0,0.000000
10,91,1,0.000000
10,91,2,0.000000
10,91,3,0.000000
10,92,0,0.000000
10,92,1,0.000000
10,92,2,0.000000
10,92,3,0.000000
10,93,0,0.000000
10,93,1,0.000000
10,93,2,0.000000
10,93,3,0.000000
10,94,0,0.000000
10,94,1,0.000000
10,94,2,0.000000
10,94,3,0.000000
10,95,0,0.000000
10,95,1,0.000000
10,95,2,0.000000
10,95,3,0.000000
10,96,0,0.000000
10,96,1,0.000000
10,96,2,0.000000
10,96,3,0.000000
10,97,0,0.000000
10,97,1,0.000000
10,97,2,0.000000
10,97,3,0.000000
10,98,0,0.000000
10,98,1,0.000000
10,98,2,0.000000
10,98,3,0.000000
10,99,0,0.000000
10,99,1,0.000000
10,99,2,0.000000
10,99,3,0.000000
11,0,0,0.000000
11,0,1,0.000000
11,0,2,0.000000
11,0,3,0.000000
11,1,0,0.513531
11,1,1,-0.300000
11,1,2,8.319300
11,1,3,-0.390000
11,2,0,0.000000
11,2,1,-0.300000
11,2,2,-0.260613
11,2,3,-0.430767
11,3,0,-1.097961
11,3,1,-0.707100
11,3,2,0.402369
11,3,3,-1.668238
11,4,0,-1.515591
11,4,1,-1.720139
11,4,2,-0.543741
11,4,3,-2.280291
11,5,0,-2.207448
11,5,1,-2.428247
11,5,2,-2.035369
11,5,3,-2.388684
11,6,0,-3.148760
11,6,1,-3.051645
11,6,2,-2.948176
11,6,3,-3.257774
11,7,0,-3.726430
11,7,1,-3.806174
11,7,2,-3.601556
11,7,3,-4.010291
11,8,0,-3.755954
11,8,1,-3.506791
11,8,2,-3.709498
11,8,3,-3.827896
11,9,0,-4.326316
11,9,1,-4.464945
11,9,2,-4.286154
11,9,3,-4.642252
11,10,0,-4.442506
11,10,1,-4.942759
11,10,2,-4.572807
11,10,3,-4.878439
11,11,0,-4.751563
11,11,1,-5.058834
11,11,2,-5.196048
11,11,3,-5.255396
11,12,0,-4.821224
11,12,1,-5.093182
11,12,2,-4.968737
11,12,3,-4.960435
11,13,0,-4.456530
11,13,1,-5.109166
11,13,2,-4.502245
11,13,3,-4.889751
11,14,0,-4.735450
11,14,1,-4.955768
11,14,2,-4.934605
11,14,3,-5.071957
11,15,0,-4.650961
11,15,1,-5.276374
11,15,2,-5.231091
11,15,3,-5.749582
11,16,0,-5.656742
11,16,1,-6.307364
11,16,2,-5.640697
11,16,3,-5.650591
11,17,0,-5.317626
11,17,1,-5.675375
11,17,2,-5.719779
11,17,3,-5.706980
11,18,0,-5.484193
11,18,1,-5.769824
11,18,2,-5.929883
11,18,3,-5.906407
11,19,0,-5.238800
11,19,1,-5.663282
11,19,2,-5.663460
11,19,3,-5.806705
11,20,0,-5.416631
11,20,1,-5.690537
11,20,2,-5.808685
11,20,3,-5.785178
11,21,0,-5.899773
11,21,1,-6.037001
11,21,2,-5.780332
11,21,3,-6.037879
11,22,0,-5.544644
11,22,1,-5.753288
11,22,2,-5.767144
11,22,3,-5.824310
11,23,0,-5.861200
11,23,1,-5.924060
11,23,2,-5.854459
11,23,3,-5.977970
11,24,0,-5.619442
11,24,1,-5.846021
11,24,2,-6.054761
11,24,3,-6.017723
11,25,0,-5.682610
11,25,1,-5.869262
11,25,2,-5.910090
11,25,3,-6.005099
11,26,0,-5.915305
11,26,1,-6.012122
11,26,2,-6.182132
11,26,3,-6.237385
11,27,0,-6.411043
11,27,1,-6.343500
11,27,2,-6.422881
11,27,3,-6.511286
11,28,0,-6.394287
11,28,1,-6.481548
11,28,2,-6.493549
11,28,3,-6.674627
11,29,0,-6.558657
11,29,1,-6.383568
11,29,2,-6.605452
11,29,3,-6.688852
11,30,0,-6.667302
11,30,1,-6.913300
11,30,2,-6.854761
11,30,3,-7.077024
11,31,0,-5.755684
11,31,1,-5.546646
11,31,2,-6.062095
11,31,3,-5.880952
11,32,0,0.000000
11,32,1,0.000000
11,32,2,0.000000
11,32,3,0.000000
11,33,0,0.000000
11,33,1,0.000000
11,33,2,0.000000
11,33,3,0.000000
11,34,0,0.000000
11,34,1,0.000000
11,34,2,0.000000
11,34,3,0.000000
11,35,0,0.000000
11,35,1,0.000000
11,35,2,0.000000
11,35,3,0.000000
11,36,0,0.000000
11,36,1,0.000000
11,36,2,0.000000
11,36,3,0.000000
11,37,0,0.000000
11,37,1,0.000000
11,37,2,0.000000
11,37,3,0.000000
11,38,0,0.000000
11,38,1,0.000000
11,38,2,0.000000
11,38,3,0.000000
11,39,0,0.000000
11,39,1,0.000000
11,39,2,0.000000
11,39,3,0.000000
11,40,0,0.000000
11,40,1,0.000000
11,40,2,0.000000
11,40,3,0.000000
11,41,0,0.000000
11,41,1,0.000000
11,41,2,0.000000
11,41,3,0.000000
11,42,0,0.000000
11,42,1,0.000000
11,42,2,0.000000
11,42,3,0.000000
11,43,0,0.000000
11,43,1,0.000000
11,43,2,0.000000
11,43,3,0.000000
11,44,0,0.000000
11,44,1,0.000000
11,44,2,0.000000
11,44,3,0.000000
11,45,0,0.000000
11,45,1,0.000000
11,45,2,0.000000
11,45,3,0.000000
11,46,0,0.000000
11,46,1,0.000000
11,46,2,0.000000
11,46,3,0.000000
11,47,0,0.000000
11,47,1,0.000000
11,47,2,0.000000
11,47,3,0.000000
11,48,0,0.000000
11,48,1,0.000000
11,48,2,0.000000
11,48,3,0.000000
11,49,0,0.000000
11,49,1,0.000000
11,49,2,0.000000
11,49,3,0.000000
11,50,0,0.000000
11,50,1,0.000000
11,50,2,0.000000
11,50,3,0.000000
11,51,0,0.000000
11,51,1,0.000000
11,51,2,0.000000
11,51,3,0.000000
11,52,0,0.000000
11,52,1,0.000000
11,52,2,0.000000
11,52,3,0.000000
11,53,0,0.000000
11,53,1,0.000000
11,53,2,0.000000
11,53,3,0.000000
11,54,0,0.000000
11,54,1,0.000000
11,54,2,0.000000
11,54,3,0.000000
11,55,0,0.000000
11,55,1,0.000000
11,55,2,0.000000
11,55,3,0.000000
11,56,0,0.000000
11,56,1,0.000000
11,56,2,0.000000
11,56,3,0.000000
11,57,0,0.000000
11,57,1,0.000000
11,57,2,0.000000
11,57,3,0.000000
11,58,0,0.000000
11,58,1,0.000000
11,58,2,0.000000
11,58,3,0.000000
11,59,0,0.000000
11,59,1,0.000000
11,59,2,0.000000
11,59,3,0.000000
11,60,0,0.000000
11,60,1,0.000000
11,60,2,0.000000
11,60,3,0.000000
11,61,0,0.000000
11,61,1,0.000000
11,61,2,0.000000
11,61,3,0.000000
11,62,0,0.000000
11,62,1,0.000000
11,62,2,0.000000
11,62,3,0.000000
11,63,0,0.000000
11,63,1,0.000000
11,63,2,0.000000
11,63,3,0.000000
11,64,0,0.000000
11,64,1,0.000000
11,64,2,0.000000
11,64,3,0.000000
11,65,0,0.000000
11,65,1,0.000000
11,65,2,0.000000
11,65,3,0.000000
11,66,0,0.000000
11,66,1,0.000000
11,66,2,0.000000
11,66,3,0.000000
11,67,0,0.000000
11,67,1,0.000000
11,67,2,0.000000
11,67,3,0.000000
11,68,0,0.000000
11,68,1,0.000000
11,68,2,0.000000
11,68,3,0.000000
11,69,0,0.000000
11,69,1,0.000000
11,69,2,0.000000
11,69,3,0.000000
11,70,0,0.000000
11,70,1,0.000000
11,70,2,0.000000
11,70,3,0.000000
11,71,0,0.000000
11,71,1,0.000000
11,71,2,0.000000
11,71,3,0.000000
11,72,0,0.000000
11,72,1,0.000000
11,72,2,0.000000
11,72,3,0.000000
11,73,0,0.000000
11,73,1,0.000000
11,73,2,0.000000
11,73,3,0.000000
11,74,0,0.000000
11,74,1,0.000000
11,74,2,0.000000
11,74,3,0.000000
11,75,0,0.000000
11,75,1,0.000000
11,75,2,0.000000
11,75,3,0.000000
11,76,0,0.000000
11,76,1,0.000000
11,76,2,0.000000
11,76,3,0.000000
11,77,0,0.000000
11,77,1,0.000000
11,77,2,0.000000
11,77,3,0.000000
11,78,0,0.000000
11,78,1,0.000000
11,78,2,0.000000
11,78,3,0.000000
11,79,0,0.000000
11,79,1,0.000000
11,79,2,0.000000
11,79,3,0.000000
11,80,0,0.000000
11,80,1,0.000000
11,80,2,0.000000
11,80,3,0.000000
11,81,0,0.000000
11,81,1,0.000000
11,81,2,0.000000
11,81,3,0.000000
11,82,0,0.000000
11,82,1,0.000000
11,82,2,0.000000
11,82,3,0.000000
11,83,0,0.000000
11,83,1,0.000000
11,83,2,0.000000
11,83,3,0.000000
11,84,0,0.000000
11,84,1,0.000000
11,84,2,0.000000
11,84,3,0.000000
11,85,0,0.000000
11,85,1,0.000000
11,85,2,0.000000
11,85,3,0.000000
11,86,0,0.000000
11,86,1,0.000000
11,86,2,0.000000
11,86,3,0.000000
11,87,0,0.000000
11,87,1,0.000000
11,87,2,0.000000
11,87,3,0.000000
11,88,0,0.000000
11,88,1,0.000000
11,88,2,0.000000
11,88,3,0.000000
11,89,0,0.000000
11,89,1,0.000000
11,89,2,0.000000
11,89,3,0.000000
11,90,0,0.000000
11,90,1,0.000000
11,90,2,0.000000
11,90,3,0.000000
11,91,0,0.000000
11,91,1,0.000000
11,91,2,0.000000
11,91,3,0.000000
11,92,0,0.000000
11,92,1,0.000000
11,92,2,0.000000
11,92,3,0.000000
11,93,0,0.000000
11,93,1,0.000000
11,93,2,0.000000
11,93,3,0.000000
11,94,0,0.000000
11,94,1,0.000000
11,94,2,0.000000
11,94,3,0.000000
11,95,0,0.000000
11,95,1,0.000000
11,95,2,0.000000
11,95,3,0.000000
11,96,0,0.000000
11,96,1,0.000000
11,96,2,0.000000
11,96,3,0.000000
11,97,0,0.000000
11,97,1,0.000000
11,97,2,0.000000
11,97,3,0.000000
11,98,0,0.000000
11,98,1,0.000000
11,98,2,0.000000
11,98,3,0.000000
11,99,0,0.000000
11,99,1,0.000000
11,99,2,0.000000
11,99,3,0.000000
12,0,0,0.000000
12,0,1,0.000000
12,0,2,0.000000
12,0,3,0.000000
12,1,0,0.000000
12,1,1,1.185900
12,1,2,6.861552
12,1,3,0.000000
12,2,0,0.000000
12,2,1,-0.351000
12,2,2,3.289457
12,2,3,-0.706558
12,3,0,-0.300000
12,3,1,-0.691815
12,3,2,1.788685
12,3,3,-1.120219
12,4,0,-1.256460
12,4,1,-1.213509
12,4,2,-0.615246
12,4,3,-1.282778
12,5,0,-2.188986
12,5,1,-2.617550
12,5,2,-2.098827
12,5,3,-2.832689
12,6,0,-2.603477
12,6,1,-2.950384
12,6,2,-2.825870
12,6,3,-3.622600
12,7,0,-2.920355
12,7,1,-2.510157
12,7,2,-2.648228
12,7,3,-2.711039
12,8,0,-3.121832
12,8,1,-2.961406
12,8,2,-3.204741
12,8,3,-3.390800
12,9,0,-3.926193
12,9,1,-3.745610
12,9,2,-3.759469
12,9,3,-3.899344
12,10,0,-3.688487
12,10,1,-3.880803
12,10,2,-3.840729
12,10,3,-3.967902
12,11,0,-3.817177
12,11,1,-4.118149
12,11,2,-4.133435
12,11,3,-4.926237
12,12,0,-4.155749
12,12,1,-4.104673
12,12,2,-4.295733
12,12,3,-4.141552
12,13,0,-3.838554
12,13,1,-4.128309
12,13,2,-4.118191
12,13,3,-4.144592
12,14,0,-4.981828
12,14,1,-5.091436
12,14,2,-4.598499
12,14,3,-5.324904
12,15,0,-5.202834
12,15,1,-5.306460
12,15,2,-5.545841
12,15,3,-5.320817
12,16,0,-5.633507
12,16,1,-5.642706
12,16,2,-5.458876
12,16,3,-5.561163
12,17,0,-5.662096
12,17,1,-5.797510
12,17,2,-5.838690
12,17,3,-5.932863
12,18,0,-5.150207
12,18,1,-5.425354
12,18,2,-5.548820
12,18,3,-5.594877
12,19,0,-5.164992
12,19,1,-5.458808
12,19,2,-5.581958
12,19,3,-5.792496
12,20,0,-5.619945
12,20,1,-5.801940
12,20,2,-5.669474
12,20,3,-5.498264
12,21,0,-4.935393
12,21,1,-5.343848
12,21,2,-5.070094
12,21,3,-5.480589
12,22,0,-5.298580
12,22,1,-5.296641
12,22,2,-5.595238
12,22,3,-5.557949
12,23,0,-5.334203
12,23,1,-5.238760
12,23,2,-5.439748
12,23,3,-5.524047
12,24,0,-5.883400
12,24,1,-6.012948
12,24,2,-5.595118
12,24,3,-6.064012
12,25,0,-6.550986
12,25,1,-5.787868
12,25,2,-5.874714
12,25,3,-5.860518
12,26,0,-6.271338
12,26,1,-5.960019
12,26,2,-6.139135
12,26,3,-6.155566
12,27,0,-6.155455
12,27,1,-6.356192
12,27,2,-6.658962
12,27,3,-6.563824
12,28,0,-5.171957
12,28,1,-5.608159
12,28,2,-5.840789
12,28,3,-5.795414
12,29,0,-5.396169
12,29,1,-5.800799
12,29,2,-6.159227
12,29,3,-5.857351
12,30,0,-5.923660
12,30,1,-6.501668
12,30,2,-6.463532
12,30,3,-6.755169
12,31,0,-7.222250
12,31,1,-7.129767
12,31,2,-6.968350
12,31,3,-7.305606
12,32,0,-6.977648
12,32,1,-7.284918
12,32,2,-7.432870
12,32,3,-7.287736
12,33,0,-6.880188
12,33,1,-7.173434
12,33,2,-7.294258
12,33,3,-7.288243
12,34,0,-1.772948
12,34,1,-2.488019
12,34,2,-3.170621
12,34,3,-2.690628
12,35,0,0.000000
12,35,1,0.000000
12,35,2,0.000000
12,35,3,0.000000
12,36,0,0.000000
12,36,1,0.000000
12,36,2,0.000000
12,36,3,0.000000
12,37,0,0.000000
12,37,1,0.000000
12,37,2,0.000000
12,37,3,0.000000
12,38,0,0.000000
12,38,1,0.000000
12,38,2,0.000000
12,38,3,0.000000
12,39,0,0.000000
12,39,1,0.000000
12,39,2,0.000000
12,39,3,0.000000
12,40,0,0.000000
12,40,1,0.000000
12,40,2,0.000000
12,40,3,0.000000
12,41,0,0.000000
12,41,1,0.000000
12,41,2,0.000000
12,41,3,0.000000
12,42,0,0.000000
12,42,1,0.000000
12,42,2,0.000000
12,42,3,0.000000
12,43,0,0.000000
12,43,1,0.000000
12,43,2,0.000000
12,43,3,0.000000
12,44,0,0.000000
12,44,1,0.000000
12,44,2,0.000000
12,44,3,0.000000
12,45,0,0.000000
12,45,1,0.000000
12,45,2,0.000000
12,45,3,0.000000
12,46,0,0.000000
12,46,1,0.000000
12,46,2,0.000000
12,46,3,0.000000
12,47,0,0.000000
12,47,1,0.000000
12,47,2,0.000000
12,47,3,0.000000
12,48,0,0.000000
12,48,1,0.000000
12,48,2,0.000000
12,48,3,0.000000
12,49,0,0.000000
12,49,1,0.000000
12,49,2,0.000000
12,49,3,0.000000
12,50,0,0.000000
12,50,1,0.000000
12,50,2,0.000000
12,50,3,0.000000
12,51,0,0.000000
12,51,1,0.000000
12,51,2,0.000000
12,51,3,0.000000
12,52,0,0.000000
12,52,1,0.000000
12,52,2,0.000000
12,52,3,0.000000
12,53,0,0.000000
12,53,1,0.000000
12,53,2,0.000000
12,53,3,0.000000
12,54,0,0.000000
12,54,1,0.000000
12,54,2,0.000000
12,54,3,0.000000
12,55,0,0.000000
12,55,1,0.000000
12,55,2,0.000000
12,55,3,0.000000
12,56,0,0.000000
12,56,1,0.000000
12,56,2,0.000000
12,56,3,0.000000
12,57,0,0.000000
12,57,1,0.000000
12,57,2,0.000000
12,57,3,0.000000
12,58,0,0.000000
12,58,1,0.000000
12,58,2,0.000000
12,58,3,0.000000
12,59,0,0.000000
12,59,1,0.000000
12,59,2,0.000000
12,59,3,0.000000
12,60,0,0.000000
12,60,1,0.000000
12,60,2,0.000000
12,60,3,0.000000
12,61,0,0.000000
12,61,1,0.000000
12,61,2,0.000000
12,61,3,0.000000
12,62,0,0.000000
12,62,1,0.000000
12,62,2,0.000000
12,62,3,0.000000
12,63,0,0.000000
12,63,1,0.000000
12,63,2,0.000000
12,63,3,0.000000
12,64,0,0.000000
12,64,1,0.000000
12,64,2,0.000000
12,64,3,0.000000
12,65,0,0.000000
12,65,1,0.000000
12,65,2,0.000000
12,65,3,0.000000
12,66,0,0.000000
12,66,1,0.000000
12,66,2,0.000000
12,66,3,0.000000
12,67,0,0.000000
12,67,1,0.000000
12,67,2,0.000000
12,67,3,0.000000
12,68,0,0.000000
12,68,1,0.000000
12,68,2,0.000000
12,68,3,0.000000
12,69,0,0.000000
12,69,1,0.000000
12,69,2,0.000000
12,69,3,0.000000
12,70,0,0.000000
12,70,1,0.000000
12,70,2,0.000000
12,70,3,0.000000
12,71,0,0.000000
12,71,1,0.000000
12,71,2,0.000000
12,71,3,0.000000
12,72,0,0.000000
12,72,1,0.000000
12,72,2,0.000000
12,72,3,0.000000
12,73,0,0.000000
12,73,1,0.000000
12,73,2,0.000000
12,73,3,0.000000
12,74,0,0.000000
12,74,1,0.000000
12,74,2,0.000000
12,74,3,0.000000
12,75,0,0.000000
12,75,1,0.000000
12,75,2,0.000000
12,75,3,0.000000
12,76,0,0.000000
12,76,1,0.000000
12,76,2,0.000000
12,76,3,0.000000
12,77,0,0.000000
12,77,1,0.000000
12,77,2,0.000000
12,77,3,0.000000
12,78,0,0.000000
12,78,1,0.000000
12,78,2,0.000000
12,78,3,0.000000
12,79,0,0.000000
12,79,1,0.000000
12,79,2,0.000000
12,79,3,0.000000
12,80,0,0.000000
12,80,1,0.000000
12,80,2,0.000000
12,80,3,0.000000
12,81,0,0.000000
12,81,1,0.000000
12,81,2,0.000000
12,81,3,0.000000
12,82,0,0.000000
12,82,1,0.000000
12,82,2,0.000000
12,82,3,0.000000
12,83,0,0.000000
12,83,1,0.000000
12,83,2,0.000000
12,83,3,0.000000
12,84,0,0.000000
12,84,1,0.000000
12,84,2,0.000000
12,84,3,0.000000
12,85,0,0.000000
12,85,1,0.000000
12,85,2,0.000000
12,85,3,0.000000
12,86,0,0.000000
12,86,1,0.000000
12,86,2,0.000000
12,86,3,0.000000
12,87,0,0.000000
12,87,1,0.000000
12,87,2,0.000000
12,87,3,0.000000
12,88,0,0.000000
12,88,1,0.000000
12,88,2,0.000000
12,88,3,0.000000
12,89,0,0.000000
12,89,1,0.000000
12,89,2,0.000000
12,89,3,0.000000
12,90,0,0.000000
12,90,1,0.000000
12,90,2,0.000000
12,90,3,0.000000
12,91,0,0.000000
12,91,1,0.000000
12,91,2,0.000000
12,91,3,0.000000
12,92,0,0.000000
12,92,1,0.000000
12,92,2,0.000000
12,92,3,0.000000
12,93,0,0.000000
12,93,1,0.000000
12,93,2,0.000000
12,93,3,0.000000
12,94,0,0.000000
12,94,1,0.000000
12,94,2,0.000000
12,94,3,0.000000
12,95,0,0.000000
12,95,1,0.000000
12,95,2,0.000000
12,95,3,0.000000
12,96,0,0.000000
12,96,1,0.000000
12,96,2,0.000000
12,96,3,0.000000
12,97,0,0.000000
12,97,1,0.000000
12,97,2,0.000000
12,97,3,0.000000
12,98,0,0.000000
12,98,1,0.000000
12,98,2,0.000000
12,98,3,0.000000
12,99,0,0.000000
12,99,1,0.000000
12,99,2,0.000000
12,99,3,0.000000
13,0,0,0.000000
13,0,1,0.000000
13,0,2,0.000000
13,0,3,0.000000
13,1,0,0.000000
13,1,1,0.339030
13,1,2,7.242823
13,1,3,0.000000
13,2,0,0.000000
13,2,1,4.373537
13,2,2,-0.300000
13,2,3,0.691834
13,3,0,-0.763800
13,3,1,0.743860
13,3,2,-0.314103
13,3,3,-0.868200
13,4,0,-1.610175
13,4,1,-0.900715
13,4,2,-1.411969
13,4,3,-1.618553
13,5,0,-1.771403
13,5,1,-2.073061
13,5,2,-1.722268
13,5,3,-2.220581
13,6,0,-2.728064
13,6,1,-2.480514
13,6,2,-2.614835
13,6,3,-2.592742
13,7,0,-3.040943
13,7,1,-2.854335
13,7,2,-2.941482
13,7,3,-3.018171
13,8,0,-3.404031
13,8,1,-3.120147
13,8,2,-3.336918
13,8,3,-3.371841
13,9,0,-4.006796
13,9,1,-3.741293
13,9,2,-3.879248
13,9,3,-4.015496
13,10,0,-4.295490
13,10,1,-3.973800
13,10,2,-4.201701
13,10,3,-3.982043
13,11,0,-4.316565
13,11,1,-4.459919
13,11,2,-4.280895
13,11,3,-4.375333
13,12,0,-4.213772
13,12,1,-4.378908
13,12,2,-4.538449
13,12,3,-4.464850
13,13,0,-5.064446
13,13,1,-4.868021
13,13,2,-4.886006
13,13,3,-5.612855
13,14,0,-5.673731
13,14,1,-5.750746
13,14,2,-5.689917
13,14,3,-5.785976
13,15,0,-5.422317
13,15,1,-5.452638
13,15,2,-5.433436
13,15,3,-5.786401
13,16,0,-4.806411
13,16,1,-4.896796
13,16,2,-4.835100
13,16,3,-5.217889
13,17,0,-5.536773
13,17,1,-5.579994
13,17,2,-5.380191
13,17,3,-5.523806
13,18,0,-4.838805
13,18,1,-5.056366
13,18,2,-5.378245
13,18,3,-5.219720
13,19,0,-4.721245
13,19,1,-4.990153
13,19,2,-5.052679
13,19,3,-5.634996
13,20,0,-6.223170
13,20,1,-6.041397
13,20,2,-5.965906
13,20,3,-6.104927
13,21,0,-5.832715
13,21,1,-5.978778
13,21,2,-5.825403
13,21,3,-6.049168
13,22,0,-5.601150
13,22,1,-6.024236
13,22,2,-5.764516
13,22,3,-6.206741
13,23,0,-6.260805
13,23,1,-6.073671
13,23,2,-6.377059
13,23,3,-6.531711
13,24,0,-6.346853
13,24,1,-6.191991
13,24,2,-6.318016
13,24,3,-6.489393
13,25,0,-6.581301
13,25,1,-6.797790
13,25,2,-6.963825
13,25,3,-6.822542
13,26,0,-6.591103
13,26,1,-6.617478
13,26,2,-6.794582
13,26,3,-6.854408
13,27,0,-6.291644
13,27,1,-6.702238
13,27,2,-6.840201
13,27,3,-6.719287
13,28,0,-7.347165
13,28,1,-7.110635
13,28,2,-7.122326
13,28,3,-7.351904
13,29,0,-6.854455
13,29,1,-7.087686
13,29,2,-7.219470
13,29,3,-7.479746
13,30,0,-7.099206
13,30,1,-7.265991
13,30,2,-7.036530
13,30,3,-7.162826
13,31,0,-6.792389
13,31,1,-7.080209
13,31,2,-7.077329
13,31,3,-7.180246
13,32,0,-6.819423
13,32,1,-7.005310
13,32,2,-6.818529
13,32,3,-7.279433
13,33,0,-7.419436
13,33,1,-7.400075
13,33,2,-7.408574
13,33,3,-7.614372
13,34,0,-7.547946
13,34,1,-7.804299
13,34,2,-7.994146
13,34,3,-7.980938
13,35,0,-6.916962
13,35,1,-7.220743
13,35,2,-7.469506
13,35,3,-7.259144
13,36,0,-6.388781
13,36,1,-6.612607
13,36,2,-6.643483
13,36,3,-6.784810
13,37,0,-5.465992
13,37,1,-5.284313
13,37,2,-5.052920
13,37,3,-5.073905
13,38,0,-4.386686
13,38,1,-3.832449
13,38,2,-4.026464
13,38,3,-3.900000
13,39,0,0.000000
13,39,1,0.000000
13,39,2,0.000000
13,39,3,0.000000
13,40,0,0.000000
13,40,1,0.000000
13,40,2,0.000000
13,40,3,0.000000
13,41,0,0.000000
13,41,1,0.000000
13,41,2,0.000000
13,41,3,0.000000
13,42,0,0.000000
13,42,1,0.000000
13,42,2,0.000000
13,42,3,0.000000
13,43,0,0.000000
13,43,1,0.000000
13,43,2,0.000000
13,43,3,0.000000
13,44,0,0.000000
13,44,1,0.000000
13,44,2,0.000000
13,44,3,0.000000
13,45,0,0.000000
13,45,1,0.000000
13,45,2,0.000000
13,45,3,0.000000
13,46,0,0.000000
13,46,1,0.000000
13,46,2,0.000000
13,46,3,0.000000
13,47,0,0.000000
13,47,1,0.000000
13,47,2,0.000000
13,47,3,0.000000
13,48,0,0.000000
13,48,1,0.000000
13,48,2,0.000000
13,48,3,0.000000
13,49,0,0.000000
13,49,1,0.000000
13,49,2,0.000000
13,49,3,0.000000
13,50,0,0.000000
13,50,1,0.000000
13,50,2,0.000000
13,50,3,0.000000
13,51,0,0.000000
13,51,1,0.000000
13,51,2,0.000000
13,51,3,0.000000
13,52,0,0.000000
13,52,1,0.000000
13,52,2,0.000000
13,52,3,0.000000
13,53,0,0.000000
13,53,1,0.000000
13,53,2,0.000000
13,53,3,0.000000
13,54,0,0.000000
13,54,1,0.000000
